Date,User,Tweet,text,tokenize_text,polarity
2013-12-24 19:46:03+00:00,ShashiTharoor,"@DevNiw I have been to many gurudwaras,&amp;to the Golden Temple. As a Hindu I believe all ways lead to God,&amp;respect sanctity of all holy places",i have been to many gurudwarasampto the golden temple as a hindu i believe all ways lead to godamprespect sanctity of all holy places,many gurudwarasampto golden temple hindu believe way lead godamprespect sanctity holy place,0.4
2013-12-24 19:44:16+00:00,ShashiTharoor,"@royskaria neither can I, sometimes! @sptvrock is a free spirit. I love that about her",neither can i sometimes  is a free spirit i love that about her,neither sometimes free spirit love,0.45
2013-12-24 19:38:07+00:00,ShashiTharoor,"@revprince If it's in Thiruvananthapuram, I'll be there! Just let me know",if its in thiruvananthapuram ill be there just let me know,thiruvananthapuram ill let know,-0.5
2013-12-24 19:37:16+00:00,ShashiTharoor,"@yesbabunni I have been many times, even painted Krishna's eye in a mural there!",i have been many times even painted krishnas eye in a mural there,many time even painted krishna eye mural,0.5
2013-12-24 19:34:24+00:00,ShashiTharoor,@A_LoneRanger half an inch short of that!,half an inch short of that,half inch short,-0.08333333333333333
2013-12-24 19:19:45+00:00,ShashiTharoor,@HinduAmericans read my tweets over a year. There's far more talk about temples &amp;Hindu festivals because i attend more of them. This is Xmas,read my tweets over a year there is far more talk about temples amp hindu festivals because i attend more of them this is xmas,read tweet year far talk temple amp hindu festival attend xmas,0.1
2013-12-24 18:50:31+00:00,ShashiTharoor,"Receiving a Christmas blessing from Cardinal Cleemis of the Malankara Catholic church, St Mary's, Thiruvananthapuram http://t.co/D61jZjlL1Q",receiving a christmas blessing from cardinal cleemis of the malankara catholic church st marys thiruvananthapuram,receiving christmas blessing cardinal cleemis malankara catholic church st mary thiruvananthapuram,0.0
2013-12-24 18:45:19+00:00,ShashiTharoor,"A traditional Kerala lamp topped by a cross as LatinCatholicArchbishop SusaPakiam celebrates midnight mass,StJoseph's http://t.co/59NhidhNYX",a traditional kerala lamp topped by a cross as latincatholicarchbishop susapakiam celebrates midnight massstjosephs,traditional kerala lamp topped cross latincatholicarchbishop susapakiam celebrates midnight massstjosephs,0.0
2013-12-24 15:09:00+00:00,ShashiTharoor,With the Kerala Santosh Trophy football team at their camp at Tvm's Lakshmibai National Centre for Physical Education http://t.co/3irAbIHACo,with the kerala santosh trophy football team at their camp at tvms lakshmibai national centre for physical education,kerala santosh trophy football team camp tvms lakshmibai national centre physical education,0.0
2013-12-24 15:03:47+00:00,ShashiTharoor,With the Vodafone Foundation team which is starting a sports&amp;youth empowerment scheme in Tvm's tribal &amp; coastal areas http://t.co/sE1NnJtMlS,with the vodafone foundation team which is starting a sportsampyouth empowerment scheme in tvms tribal amp coastal areas,vodafone foundation team starting sportsampyouth empowerment scheme tvms tribal amp coastal area,0.0
2013-12-24 15:00:26+00:00,ShashiTharoor,Addressing the Christmas celebrations of the CSI church in Kazhakuttam. Lovely to see the spirit pervading Tvm city http://t.co/qY9FpTjDrW,addressing the christmas celebrations of the csi church in kazhakuttam lovely to see the spirit pervading tvm city,addressing christmas celebration csi church kazhakuttam lovely see spirit pervading tvm city,0.5
2013-12-24 14:58:23+00:00,ShashiTharoor,"With Olympian Ranjit Maheswary, inspecting construction of India's best stadium at Karyavattom, in time for Nationals http://t.co/4zvu3TenRR",with olympian ranjit maheshwari inspecting construction of india's best stadium at karyavattom in time for nationals,olympian ranjit maheshwari inspecting construction india best stadium karyavattom time national,1.0
2013-12-24 14:52:28+00:00,ShashiTharoor,With young cyclists after launching a Rs 99-lakh project to renovate Trvm's velodrome. Kerala are national champions http://t.co/pkKw0HZsPp,with young cyclists after launching a rs 99lakh project to renovate trvms velodrome kerala are national champions,young cyclist launching r 99lakh project renovate trvms velodrome kerala national champion,0.1
2013-12-24 09:52:15+00:00,ShashiTharoor,@cocotheactrice faites-le! Les services etrangeres indiennes ont besoin de vous!,do it the indian foreign services need you,indian foreign service need,-0.125
2013-12-23 20:59:08+00:00,ShashiTharoor,"@mathurarpit21 yes, planning to be at @JaipurLitFest January 18-19",yes planning to be at  january 1819,yes planning january 1819,0.0
2013-12-23 20:43:17+00:00,ShashiTharoor,@AmiFromIndia done more than a year ago,done more than a year ago,done year ago,0.0
2013-12-23 20:40:31+00:00,ShashiTharoor,"@saradhirocks Two escalators already being installed this month, two more next year. Large elevator to hold people &amp;luggage also coming up",two escalators already being installed this month two more next year large elevator to hold people ampluggage also coming up,two escalator already installed month two next year large elevator hold people ampluggage also coming,0.10714285714285714
2013-12-23 20:33:29+00:00,ShashiTharoor,@journo45 I'll gladly cut a ribbon for a vote. Most Lok Sabha politicians do.,i'll gladly cut a ribbon for a vote most lok sabha politicians do,gladly cut ribbon vote lok sabha politician,0.5
2013-12-23 20:20:54+00:00,ShashiTharoor,"@BabubhaiVaghela @timesofindia @AkbarMEA @WhiteHouse @BarackObama To cook &amp;serve Indian food, speak Indian languages&amp;support Indian rep? No!",to cook serve indian food speak indian language support indian rep no,cook serve indian food speak indian language support indian rep,0.0
2013-12-23 20:18:12+00:00,ShashiTharoor,@Aneer1244 It's in Parassala,its in parassala,parassala,0.0
2013-12-23 20:16:31+00:00,ShashiTharoor,@stumblebum_in I do it all the time. Come to Thiruvananthapuram and follow me around for a day!,i do it all the time come to thiruvananthapuram and follow me around for a day,time come thiruvananthapuram follow around day,0.0
2013-12-23 19:26:27+00:00,ShashiTharoor,"Garlanding Vattiyoorkavu memorial, tribute 2the brave StateCongress who defiantly held a pro-Independence mtg 1938 http://t.co/fUPk6MHgHZ",garlanding vattiyoorkavu memorial tribute 2the brave statecongress who defiantly held a proindependence mtg 1938,garlanding vattiyoorkavu memorial tribute 2the brave statecongress defiantly held proindependence mtg 1938,0.8
2013-12-23 19:24:06+00:00,ShashiTharoor,"Showing @milinddeora the view from the Vizhinjam Lighthouse, which gets a Rs 2cr makeover  as a tourist attraction http://t.co/7b0iy2713X",showing  the view from the vizhinjam lighthouse which gets a rs 2cr makeover  as a tourist attraction,showing view vizhinjam lighthouse get r 2cr makeover tourist attraction,0.0
2013-12-23 19:17:01+00:00,ShashiTharoor,"The Kamukara Award, 2013, to music composer KJ Joy: http://t.co/aQY7QzziQ9",the kamukara award 2013 to music composer kj joy,kamukara award 2013 music composer kj joy,0.8
2013-12-23 15:59:53+00:00,ShashiTharoor,"Met Guillermo Rogrigues of CasaIndia, Valladolid, Spain.), inTvm. Learned that Spanish film-maker Carlos Saura is2do a movie in India in2014",met guillermo rogrigues of casaindia valladolid spain intvm learned that spanish filmmaker carlos saura is2do a movie in india in2014,met guillermo rogrigues casaindia valladolid spain intvm learned spanish filmmaker carlos saura is2do movie india in2014,0.0
2013-12-23 15:55:13+00:00,ShashiTharoor,"Large Christmas gathering atChembur Church (yes Mumbaikars, there is a Chembur inTvm too!) 'Tis the season2b merry, if ur an event organiser",large christmas gathering at chembur church yes mumbaikars there is a chembur intvm too tis the season 2b marry if ur an event organiser,large christmas gathering chembur church yes mumbaikars chembur intvm ti season 2b marry ur event organiser,0.21428571428571427
2013-12-23 13:10:06+00:00,ShashiTharoor,Rural Parassala: convention of agricultural workers of Deshiya Karshaka Thozhilali Federation.  UPA has increased rural purchasing power,rural parassala convention of agricultural workers of deshiya karshaka thozhilali federation  upa has increased rural purchasing power,rural parassala convention agricultural worker deshiya karshaka thozhilali federation upa increased rural purchasing power,0.0
2013-12-23 13:06:56+00:00,ShashiTharoor,"Opened exhibition&amp;sale of products by Kudumbasree women self-help workers, East Fort. Great way to empower women, make them self-sufficient",opened exhibitionampsale of products by kudumbasree women selfhelp workers east fort great way to empower women make them selfsufficient,opened exhibitionampsale product kudumbasree woman selfhelp worker east fort great way empower woman make selfsufficient,0.8
2013-12-23 13:03:30+00:00,ShashiTharoor,Addressed staff of State Bank of Travancore on India's human resources challenges&amp;opportunities. Glad2interact w/staff of Tvm's premier bank,addressed staff of state bank of travancore on india human resources challenges opportunities glad2interact wstaff of tvms premier bank,addressed staff state bank travancore india human resource challenge opportunity glad2interact wstaff tvms premier bank,0.0
2013-12-23 13:01:58+00:00,ShashiTharoor,Lunched at home of late Leader Karunakaran on 3d anniversary of his death. He always insisted on feeding visitors family continues tradition,lunched at home of late leader karunakaran on 3d anniversary of his death he always insisted on feeding visitors family continues tradition,lunched home late leader karunakaran 3d anniversary death always insisted feeding visitor family continues tradition,-0.3
2013-12-23 10:17:24+00:00,ShashiTharoor,"With director Suresh Nair (on my left) &amp;crew of ""Medulla Oblongata"", a new comedy being filmed in Thiruvananthapuram http://t.co/ExM8VyjmsC",with director suresh nair on my left ampcrew of medulla oblongata a new comedy being filmed in thiruvananthapuram,director suresh nair left ampcrew medulla oblongata new comedy filmed thiruvananthapuram,0.06818181818181818
2013-12-23 07:48:04+00:00,ShashiTharoor,Huge turnout at State Sammelanam of Mahila Congress. Addressed concerns re price-rise &amp;women's security. Strong women make a strong party!,huge turnout at state sammelanam of mahila congress addressed concerns re pricerise ampwomens security strong women make a strong party,huge turnout state sammelanam mahila congress addressed concern pricerise ampwomens security strong woman make strong party,0.4222222222222222
2013-12-23 07:21:26+00:00,ShashiTharoor,"Inaugurated new Executive Lounge at Trivandrum InternationalAirport, a long-pending demand of business class passengers who can't climb2old1",inaugurated new executive lounge at trivandrum internationalairport a longpending demand of business class passengers who cant climb2old1,inaugurated new executive lounge trivandrum internationalairport longpending demand business class passenger cant climb2old1,0.13636363636363635
2013-12-23 07:19:31+00:00,ShashiTharoor,"Excellent review meeting by @milinddeora of Kerala work of Postal Service, BSNL, C-DAC &amp;other institutions under his Communications Ministry",excellent review meeting by  of kerala work of postal service bsnl cdac ampother institutions under his communications ministry,excellent review meeting kerala work postal service bsnl cdac ampother institution communication ministry,1.0
2013-12-22 19:15:39+00:00,ShashiTharoor,Indian horror story: mothers-in-law from hell: http://t.co/hN6dUnby4Z,indian horror story mothersinlaw from hell,indian horror story mothersinlaw hell,0.0
2013-12-22 18:41:40+00:00,ShashiTharoor,@rohitunair with pleasure. When and where?,with pleasure when and where,pleasure,0.0
2013-12-22 18:29:32+00:00,ShashiTharoor,"@mullaNasiruddin The beneficiaries were from all faiths, Hindu, Muslim, Christian",the beneficiaries were from all faiths hindu muslim christian,beneficiary faith hindu muslim christian,0.0
2013-12-22 18:24:56+00:00,ShashiTharoor,"@eyzberg my loss. But Twitter is a medium of communication, so I use it to communicate, and interact. Sorry you prefer reticence.",my loss but twitter is a medium of communication so i use it to communicate and interact sorry you prefer reticence,loss twitter medium communication use communicate interact sorry prefer reticence,-0.5
2013-12-22 18:23:51+00:00,ShashiTharoor,"@I_amRahulSharma That's what I told them. If you don't have ideals,don't join the civil service. If money is your motivation,become a banker",thats what i told them if you dont have ideals dont join the civil service if money is your motivation become a banker,thats told dont ideal dont join civil service money motivation become banker,0.9
2013-12-22 18:17:45+00:00,ShashiTharoor,"@SijoG Thanks, appreciate AAP's idealism but I believe my party has better&amp;more realistic policies. It has transformed India in last 9 yrs.",thanks appreciate aaps idealism but i believe my party has betterampmore realistic policies it has transformed india in last 9 yrs,thanks appreciate aaps idealism believe party betterampmore realistic policy transformed india last 9 yr,0.12222222222222223
2013-12-22 18:10:55+00:00,ShashiTharoor,"@maria_kvantri @Pippalnews Sorry,Twitter is not a reliable way to reach me since I don't always manage to see all tweets tagging me. Email!",sorrytwitter is not a reliable way to reach me since i dont always manage to see all tweets tagging me email,sorrytwitter reliable way reach since dont always manage see tweet tagging email,0.0
2013-12-22 15:52:34+00:00,ShashiTharoor,"A fortuitous cancellation allowed me to watch the nail-biting end of the #IndvSA Test. The only sport where a draw can be so exciting, &amp;just",a fortuitous cancellation allowed me to watch the nailbiting end of the  test the only sport where a draw can be so exciting ampjust,fortuitous cancellation allowed watch nailbiting end test sport draw exciting ampjust,0.3
2013-12-22 14:37:02+00:00,ShashiTharoor,New CBSE regional centre for the Gulf: http://t.co/mGYqmFG9wN,new cbse regional centre for the gulf,new cbse regional centre gulf,0.13636363636363635
2013-12-22 13:56:42+00:00,ShashiTharoor,"Enjoyed inaugurating KamukaraFoundation's 2013award to ailing music composer KG Joy. I actually sang one word:the immortal ""Atmavidyalayame""",enjoyed inaugurating kamukarafoundations 2013award to ailing music composer kg joy i actually sang one wordthe immortal atmavidyalayame,enjoyed inaugurating kamukarafoundations 2013award ailing music composer kg joy actually sang one wordthe immortal atmavidyalayame,0.43333333333333335
2013-12-22 13:51:23+00:00,ShashiTharoor,Inaugurated a civil services training camp at Neyyattinkara by asking aspirants to ask me questions rather than making a speech. Good qsns!,inaugurated a civil services training camp at neyyattinkara by asking aspirants to ask me questions rather than making a speech good qsns,inaugurated civil service training camp neyyattinkara asking aspirant ask question rather making speech good qsns,0.7
2013-12-22 13:49:21+00:00,ShashiTharoor,"Distributed Christmas kits (10kgs rice, potatoes, onions) to poor women c/o LourdesMatha Care at Lourdes ForaneChurch,Tvm. Admire their work",distributed christmas kits 10kgs rice potatoes onions to poor women co lourdes matha care at lourdes forane church tvm admire their work,distributed christmas kit 10kgs rice potato onion poor woman co lourdes matha care lourdes forane church tvm admire work,-0.4
2013-12-22 13:12:29+00:00,ShashiTharoor,Many thanks @milinddeora 4coming2 Vizhinjam &amp;announcing project to make our lighthouse a major tourist attraction. Grateful for your support,many thanks  4coming2 vizhinjam ampannouncing project to make our lighthouse a major tourist attraction grateful for your support,many thanks 4coming2 vizhinjam ampannouncing project make lighthouse major tourist attraction grateful support,0.25416666666666665
2013-12-22 11:48:43+00:00,ShashiTharoor,"With surviving freedom fighters at75th anniversary commemoration of the VattiyoorkavuSammelan, a milestone of freedom http://t.co/6UtPpGXSbr",with surviving freedom fighters at75th anniversary commemoration of the vattiyoorkavusammelan a milestone of freedom,surviving freedom fighter at75th anniversary commemoration vattiyoorkavusammelan milestone freedom,0.0
2013-12-22 06:16:47+00:00,ShashiTharoor,"Inaugurated Kerala Kaumudi's December Fest, part of the Grand Kerala Shopping Festival. Kerala has truly discovered the citizen as consumer",inaugurated kerala kaumudis december fest part of the grand kerala shopping festival kerala has truly discovered the citizen as consumer,inaugurated kerala kaumudis december fest part grand kerala shopping festival kerala truly discovered citizen consumer,0.5
2013-12-22 06:15:31+00:00,ShashiTharoor,"Among yesterday's 16 functions was the Pentecostal Aikyavedi&amp; a youth NGO oddly named ""Challenging Girls"", working for women's empowerment",among yesterdays 16 functions was the pentecostal aikyavediamp a youth ngo oddly named challenging girls working for womens empowerment,among yesterday 16 function pentecostal aikyavediamp youth ngo oddly named challenging girl working woman empowerment,0.16666666666666669
2013-12-22 05:54:34+00:00,ShashiTharoor,"Addressed two CBSE school Annual Days yesterday, both relatively new English-medium schools, Holy Family Pachalloor &amp;Mystical Rose Vettucaud",addressed two cbse school annual days yesterday both relatively new english medium school holy family pachalloor amp mystical rose vettucaud,addressed two cbse school annual day yesterday relatively new english medium school holy family pachalloor amp mystical rose vettucaud,0.24545454545454545
2013-12-21 18:54:58+00:00,ShashiTharoor,"@Panda_Jay I said it at the India Today Women's Summit several months ago, then thought of it again when speaking on Dec 16 to FLO.",i said it at the india today womens summit several months ago then thought of it again when speaking on dec 16 to flo,said india today woman summit several month ago thought speaking dec 16 flo,0.0
2013-12-21 18:51:58+00:00,ShashiTharoor,@nishantbban @ProSyn Here it is: http://t.co/lxNZpgre4z,here it is,,0.0
2013-12-21 18:43:06+00:00,ShashiTharoor,"@ItsOk2Ask I still do, mostly. And I still do it myself, which is more than some other pols can say.",i still do mostly and i still do it myself which is more than some other pols can say,still mostly still pol say,0.5
2013-12-21 18:09:11+00:00,ShashiTharoor,"@anjanamrajesh sure, will look into it. But MP funds for current year are all committed. Can do it next fiscal, if re-elected!",sure will look into it but mp funds for current year are all committed can do it next fiscal if reelected,sure look mp fund current year committed next fiscal reelected,0.16666666666666666
2013-12-21 17:49:51+00:00,ShashiTharoor,My take on our Martian adventure: http://t.co/lxNZpgre4z,my take on our martian adventure,take martian adventure,0.0
2013-12-21 17:07:38+00:00,ShashiTharoor,Lighting the traditional lamp at the start of a function. Kerala politicians light more lamps than devoted houswives! http://t.co/67aVwGUgEn,lighting the traditional lamp at the start of a function kerala politicians light more lamps than devoted houswives,lighting traditional lamp start function kerala politician light lamp devoted houswives,0.2
2013-12-21 17:06:30+00:00,ShashiTharoor,Striking a traditional drum to announce the new CBSE Regional Centre for Kerala &amp;Lakshadweep in Thiruvananthapuram http://t.co/4bU2Jc2noX,striking a traditional drum to announce the new cbse regional centre for kerala amplakshadweep in thiruvananthapuram,striking traditional drum announce new cbse regional centre kerala amplakshadweep thiruvananthapuram,0.21212121212121213
2013-12-21 08:38:01+00:00,ShashiTharoor,Amazing story about a plagiarized script &amp;a plagiarized apology. The series of tweets by Shia LeBeouf are hilarious: http://t.co/NLNTRlgZu3,amazing story about a plagiarized script ampa plagiarized apology the series of tweets by shia lebeouf are hilarious,amazing story plagiarized script ampa plagiarized apology series tweet shia lebeouf hilarious,0.55
2013-12-21 08:02:36+00:00,ShashiTharoor,Dropped in at FoodFest of Secretraiat Women's Association&amp;bought some delicious items. All proceeds to go to charity: Regional Cancer Centre,dropped in at foodfest of secretariat women associationam bought some delicious items all proceeds to go to charity regional cancer centre,dropped foodfest secretariat woman associationam bought delicious item proceeds go charity regional cancer centre,1.0
2013-12-21 07:59:09+00:00,ShashiTharoor,Inaugurated state conference of Government SchoolTeachers' Union. Serious concerns about facilities available in govt schools even in Kerala,inaugurated state conference of government schoolteachers union serious concerns about facilities available in govt schools even in kerala,inaugurated state conference government schoolteacher union serious concern facility available govt school even kerala,0.033333333333333354
2013-12-21 07:49:50+00:00,ShashiTharoor,"Addressed a ""YuvaJana Granthashala"" in Poojapura&amp; discovered the Yuva were all above 65. Granthashala was founded in 1949. Still reading!",addressed a yuvajana granthashala in poojapuraamp discovered the yuva were all above 65 granthashala was founded in 1949 still reading,addressed yuvajana granthashala poojapuraamp discovered yuva 65 granthashala founded 1949 still reading,0.0
2013-12-21 07:47:33+00:00,ShashiTharoor,@misskaul She wasn't picked up in the US labour market but taken from India byGovt to assist a diplomat2perform her representational duties,she wasnt picked up in the us labour market but taken from india by govt to assist a diplomat 2 perform her representational duties,wasnt picked u labour market taken india govt assist diplomat 2 perform representational duty,0.0
2013-12-21 07:45:34+00:00,ShashiTharoor,"@ajayendar LOL! Never thought Baba Ramdev would agree with me! I've said it before,however,on the record, at the India Today Women's Summit",lol never thought baba ramdev would agree with me i've said it before however on the record at the india today womens summit,lol never thought baba ramdev would agree said however record india today woman summit,0.8
2013-12-20 19:31:48+00:00,ShashiTharoor,"@BeingPiyush No, but seems to be by well-wishers. Mine is http://t.co/c1sojuhI0F",no but seems to be by wellwishers mine is,seems wellwishers mine,0.0
2013-12-20 18:53:39+00:00,ShashiTharoor,Time for @abdullah_omar &amp;me to eat our words. Pujara and Kohli made us proud today. And ashamed of our pre-emptive cynicism.,time for  ampme to eat our words pujara and kohli made us proud today and ashamed of our preemptive cynicism,time ampme eat word pujara kohli made u proud today ashamed preemptive cynicism,0.8
2013-12-20 18:47:01+00:00,ShashiTharoor,I've been doing a lot of TV on the Devyani Khobragade row. Here's one link out of 3 i did on @NDTV: http://t.co/l3vhIx70f3,ive been doing a lot of tv on the devyani khobragade row heres one link out of 3 i did on,ive lot tv devyani khobragade row here one link 3,0.0
2013-12-20 11:48:58+00:00,ShashiTharoor,@tajinderbagga @MrsGandhi surely Congressmen can be good people? I acknowledge several good people in BJP whose politics I don't agree with,surely congressmen can be good people i acknowledge several good people in bjp whose politics i dont agree with,surely congressman good people acknowledge several good people bjp whose politics dont agree,0.475
2013-12-20 11:43:24+00:00,ShashiTharoor,President Mukherjee abandons his prepared text and extols K.Karunakaran from the heart. His reminiscences are charming&amp; inspiring,president mukherjee abandons his prepared text and extols kkarunakaran from the heart his reminiscences are charmingamp inspiring,president mukherjee abandon prepared text extols kkarunakaran heart reminiscence charmingamp inspiring,0.5
2013-12-20 11:39:23+00:00,ShashiTharoor,Two ways of changing the environment for women: by laws (top-down)&amp;by education (bottom up). Both must be instruments of social engineering,two ways of changing the environment for women by laws topdownampby education bottom up both must be instruments of social engineering,two way changing environment woman law topdownampby education bottom must instrument social engineering,0.03333333333333333
2013-12-20 11:37:08+00:00,ShashiTharoor,"Addressed four events in Delhi ydy, two of which were on women's empowerment: to the GuruGobind Indraparastha Univ &amp;the FICCI Ladies' Orgnsn",addressed four events in delhi ydy two of which were on womens empowerment to the gurugobind indraparastha univ ampthe ficci ladies orgnsn,addressed four event delhi ydy two woman empowerment gurugobind indraparastha univ ampthe ficci lady orgnsn,0.0
2013-12-20 11:34:18+00:00,ShashiTharoor,"Kochi's Nedumbassery airport, which wouldn't exist without him, should be named for Karunakaran, the efficient administrator who created it",kochi nedumbassery airport which wouldn't exist without him should be named for karunakaran the efficient administrator who created it,kochi nedumbassery airport exist without named karunakaran efficient administrator created,0.0
2013-12-20 11:32:19+00:00,ShashiTharoor,Rashtrapati Pranab Mukherjee in Thiruvananthapuram today to unveil impressive statue of K.Karunakaran in the state capital he long dominated,rashtrapati pranab mukherjee in thiruvananthapuram today to unveil impressive statue of kkarunakaran in the state capital he long dominated,rashtrapati pranab mukherjee thiruvananthapuram today unveil impressive statue kkarunakaran state capital long dominated,0.475
2013-12-20 11:28:40+00:00,ShashiTharoor,"Moving memorial ceremony for late Maharajah Marthanda Varma at SUT hospital, of which he was Patron. The city is full of such royal bequests",moving memorial ceremony for late maharajah marthanda varma at sut hospital of which he was patron the city is full of such royal bequests,moving memorial ceremony late maharajah marthanda varma sut hospital patron city full royal bequest,0.024999999999999994
2013-12-20 09:40:45+00:00,ShashiTharoor,"With 44 CRPF trainees visiting Thiruvananthapuram,  after a lively 40 minute interaction on their mission &amp; values http://t.co/SqYkc2VXCx",with 44 crpf trainees visiting thiruvananthapuram  after a lively 40 minute interaction on their mission amp values,44 crpf trainee visiting thiruvananthapuram lively 40 minute interaction mission amp value,0.13636363636363635
2013-12-20 07:52:08+00:00,ShashiTharoor,"If one had to pick the best-known Indian song around the world (and the most imitated&amp; sung in the most languages) it would be ""Kolaveri di""",if one had to pick the best known indian song around the world and the most imitated amp sung in the most languages it would be kolaveri di,one pick best known indian song around world imitated amp sung language would kolaveri di,1.0
2013-12-20 07:50:44+00:00,ShashiTharoor,"Enjoyed meeting superstars Prithviraj&amp;Dhanush at opening of KalyanSilks' showroom in Palayam. Dhanush even sang two lines of ""Kolaveri di""!",enjoyed meeting superstars prithvirajampdhanush at opening of kalyansilks showroom in palayam dhanush even sang two lines of kolaveri di,enjoyed meeting superstar prithvirajampdhanush opening kalyansilks showroom palayam dhanush even sang two line kolaveri di,0.5
2013-12-19 10:23:12+00:00,ShashiTharoor,"Didn't tweet ydy because I was caught up w/mainstream media: lunch w/EditBd of @htTweets, pressconf IndianWomen'sPressClub, intvw w/ @ndtv",didnt tweet ydy because i was caught up w mainstream media lunch weditbd of press conf indianwomens pressclub intvw w,didnt tweet ydy caught w mainstream medium lunch weditbd press conf indianwomens pressclub intvw w,0.0
2013-12-17 20:18:48+00:00,ShashiTharoor,"@stitchandsee @MDPai05 If an alleged perpetrator of 1984 becomes the PM candidate of a major party,I will talk about it as often as abt 2002",if an alleged perpetrator of 1984 becomes the pm candidate of a major partyi will talk about it as often as abt 2002,alleged perpetrator 1984 becomes pm candidate major partyi talk often abt 2002,-0.018750000000000003
2013-12-17 20:05:56+00:00,ShashiTharoor,"Thanks to all who congratulated me on 2 million followers &amp;even more thanks to the 2m who found me worth following, even if merely2disagree!",thanks to all who congratulated me on 2 million followers ampeven more thanks to the 2m who found me worth following even if merely2disagree,thanks congratulated 2 million follower ampeven thanks 2m found worth following even merely2disagree,0.175
2013-12-17 17:48:03+00:00,ShashiTharoor,"@NigelBritto that's twaddle, Nigel. Our press expresses every conceivable point of view without fear of censorship. Or even fact-checking!",thats twaddle nigel our press expresses every conceivable point of view without fear of censorship or even factchecking,thats twaddle nigel press express every conceivable point view without fear censorship even factchecking,0.1
2013-12-17 17:42:04+00:00,ShashiTharoor,"@abdullah_omar Security picket remains. Just some bollards placed unilaterally by the US Emb,which obstructed traffic, removed @NigelBritto",security picket remains just some bollards placed unilaterally by the us embwhich obstructed traffic removed,security picket remains bollard placed unilaterally u embwhich obstructed traffic removed,-0.5
2013-12-17 09:31:40+00:00,ShashiTharoor,@im_afsi Take your pic from these: http://t.co/1Gpd8DXxkO,take your pic from these,take pic,0.0
2013-12-17 09:22:16+00:00,ShashiTharoor,"@SauravDatta29 @iamsrk No, but there are only 140 characters available! Delhi http://t.co/1yh4o9ZP6c Najeeb Jung, Olympian Mansher Singh too",no but there are only 140 characters available delhi  najeeb jung olympian mansher singh too,140 character available delhi najeeb jung olympian mansher singh,0.4
2013-12-17 09:17:08+00:00,ShashiTharoor,@MDPai05 I have written passionately&amp;angrily about the Sikh killings of 1984. That's what entitles me to condemn the 2002 killings equally.,i have written passionately angrily about the sikh killings of 1984 that's what entitles me to condemn the 2002 killings equally,written passionately angrily sikh killing 1984 entitles condemn 2002 killing equally,-0.25
2013-12-17 05:21:06+00:00,ShashiTharoor,"Sports Day at St Columba's School, Alma mater of RahulGandhi &amp;@iamsrk. Essential to promote physical activity in kids http://t.co/bMtyM7wTIh",sports day at st columbas school alma mater of rahulgandhi amp essential to promote physical activity in kids,sport day st columba school alma mater rahulgandhi amp essential promote physical activity kid,0.0
2013-12-17 02:45:33+00:00,ShashiTharoor,"December 17 would have been the Sathabhishekham (84th birthday) of my beloved father, Chandran Tharoor. Sadly he left us at63. Missing u Dad",december 17 would have been the sathabhishekam 84th birthday of my beloved father chandran tharoor sadly he left us at 63 missing u dad,december 17 would sathabhishekam 84th birthday beloved father chandran tharoor sadly left u 63 missing u dad,0.16666666666666666
2013-12-17 02:15:16+00:00,ShashiTharoor,Fascinating piece on Marthanda Varma's passing by @UnamPillai  http://t.co/QYWx0OI4H4,fascinating piece on marthanda varmas passing by,fascinating piece marthanda varmas passing,0.7
2013-12-16 17:35:29+00:00,ShashiTharoor,"BigFix by @authorvikas has murder,match-fixing&amp;lots of cricket action. Clever plot,racy writing,likable hero,exciting denouement.Must read!",bigfix by  has murdermatchfixingamplots of cricket action clever plotracy writinglikable heroexciting denouementmust read,bigfix murdermatchfixingamplots cricket action clever plotracy writinglikable heroexciting denouementmust read,0.13333333333333333
2013-12-16 17:23:32+00:00,ShashiTharoor,"Just finished a rocketing new thriller set in the cricket world, Vikas Singh's The Big Fix. Page-turner! @authorvikas http://t.co/QMtC2mXely",just finished a rocking new thriller set in the cricket world vikas singh the big fix page turner,finished rocking new thriller set cricket world vikas singh big fix page turner,0.06818181818181818
2013-12-16 13:11:24+00:00,ShashiTharoor,"@dasanil the title passes on within the family tradition, but we no longer recognize it. However, the people do&amp;in a democracy that matters!",the title passes on within the family tradition but we no longer recognize it however the people doampin a democracy that matters,title pass within family tradition longer recognize however people doampin democracy matter,0.0
2013-12-16 13:10:06+00:00,ShashiTharoor,"@raghunathtk no special aircraft. Came on Spice Jet, returning on Indigo, both all-economy, both very crowded",no special aircraft came on spice jet returning on indigo both alleconomy both very crowded,special aircraft came spice jet returning indigo alleconomy crowded,0.35714285714285715
2013-12-16 12:27:23+00:00,ShashiTharoor,Now hurtling back2the airport to catch the last flight to Delhi (Indigo) in time for Parliament tomorrow. Profoundly saddening loss for Tvm,now hurtling back2the airport to catch the last flight to delhi indigo in time for parliament tomorrow profoundly saddening loss for tvm,hurtling back2the airport catch last flight delhi indigo time parliament tomorrow profoundly saddening loss tvm,0.041666666666666664
2013-12-16 12:25:06+00:00,ShashiTharoor,"By a sad miracle, CM&amp;I made it just in time to the palace to have a final glimpse of the departed, pray for his soul&amp;condole the family. RIP",by a sad miracle cmampi made it just in time to the palace to have a final glimpse of the departed pray for his soulampcondole the family rip,sad miracle cmampi made time palace final glimpse departed pray soulampcondole family rip,-0.25
